activity_id,user_id,first_name,last_name,gender,email,signup_date,state,subscription,activity_date,day_name,month,daily_listening_time,daily_streams
ACT001266,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-06-20,Friday,June,1h 30m,18
ACT001267,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-06-21,Saturday,June,4h 31m,90
ACT001268,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-06-22,Sunday,June,0h 13m,3
ACT001269,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-06-23,Monday,June,5h 45m,86
ACT001270,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-06-24,Tuesday,June,5h 2m,60
ACT001271,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-06-25,Wednesday,June,0h 17m,4
ACT001272,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-06-26,Thursday,June,4h 27m,66
ACT001273,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-06-27,Friday,June,1h 51m,22
ACT001274,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-06-28,Saturday,June,2h 24m,48
ACT001275,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-06-29,Sunday,June,2h 36m,39
ACT001276,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-06-30,Monday,June,5h 26m,108
ACT001277,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-01,Tuesday,July,3h 1m,45
ACT001278,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-02,Wednesday,July,0h 50m,12
ACT001279,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-03,Thursday,July,5h 57m,71
ACT001280,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-04,Friday,July,4h 6m,82
ACT001281,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-05,Saturday,July,5h 46m,69
ACT001282,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-06,Sunday,July,3h 37m,72
ACT001283,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-07,Monday,July,1h 5m,13
ACT001284,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-08,Tuesday,July,1h 30m,30
ACT001285,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-09,Wednesday,July,5h 51m,117
ACT001286,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-10,Thursday,July,1h 44m,20
ACT001287,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-11,Friday,July,0h 11m,2
ACT001288,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-12,Saturday,July,2h 54m,34
ACT001289,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-13,Sunday,July,3h 45m,45
ACT001290,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-14,Monday,July,2h 22m,35
ACT001291,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-15,Tuesday,July,2h 47m,33
ACT001292,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-16,Wednesday,July,5h 25m,81
ACT001293,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-17,Thursday,July,5h 23m,80
ACT001294,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-18,Friday,July,2h 1m,30
ACT001295,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-19,Saturday,July,1h 51m,37
ACT001296,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-20,Sunday,July,0h 19m,4
ACT001297,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-21,Monday,July,4h 39m,55
ACT001298,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-22,Tuesday,July,2h 41m,32
ACT001299,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-23,Wednesday,July,1h 37m,24
ACT001300,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-24,Thursday,July,2h 38m,31
ACT001301,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-25,Friday,July,3h 50m,76
ACT001302,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-26,Saturday,July,3h 49m,57
ACT001303,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-27,Sunday,July,0h 43m,14
ACT001304,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-28,Monday,July,4h 1m,60
ACT001305,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-29,Tuesday,July,1h 26m,28
ACT001306,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-30,Wednesday,July,4h 20m,86
ACT001307,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-07-31,Thursday,July,4h 29m,89
ACT001308,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-01,Friday,August,3h 37m,54
ACT001309,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-02,Saturday,August,0h 25m,8
ACT001310,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-03,Sunday,August,1h 7m,22
ACT001311,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-04,Monday,August,5h 7m,76
ACT001312,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-05,Tuesday,August,3h 59m,47
ACT001313,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-06,Wednesday,August,2h 0m,24
ACT001314,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-07,Thursday,August,3h 38m,72
ACT001315,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-08,Friday,August,2h 57m,59
ACT001316,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-09,Saturday,August,3h 16m,65
ACT001317,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-10,Sunday,August,2h 44m,41
ACT001318,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-11,Monday,August,2h 18m,46
ACT001319,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-12,Tuesday,August,5h 23m,80
ACT001320,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-13,Wednesday,August,4h 57m,99
ACT001321,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-14,Thursday,August,2h 28m,29
ACT001322,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-15,Friday,August,3h 8m,47
ACT001323,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-16,Saturday,August,0h 10m,2
ACT001324,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-17,Sunday,August,4h 53m,73
ACT001325,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-18,Monday,August,3h 0m,45
ACT001326,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-19,Tuesday,August,3h 46m,45
ACT001327,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-20,Wednesday,August,5h 44m,86
ACT001328,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-21,Thursday,August,4h 59m,59
ACT001329,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-22,Friday,August,2h 12m,33
ACT001330,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-23,Saturday,August,5h 55m,118
ACT001331,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-24,Sunday,August,0h 25m,6
ACT001332,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-25,Monday,August,1h 53m,22
ACT001333,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-26,Tuesday,August,3h 19m,66
ACT001334,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-27,Wednesday,August,5h 0m,100
ACT001335,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-28,Thursday,August,3h 49m,45
ACT001336,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-29,Friday,August,5h 39m,84
ACT001337,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-30,Saturday,August,3h 7m,62
ACT001338,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-08-31,Sunday,August,3h 27m,69
ACT001339,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-01,Monday,September,2h 34m,30
ACT001340,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-02,Tuesday,September,2h 13m,44
ACT001341,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-03,Wednesday,September,5h 24m,108
ACT001342,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-04,Thursday,September,1h 0m,20
ACT001343,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-05,Friday,September,1h 2m,20
ACT001344,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-06,Saturday,September,1h 48m,21
ACT001345,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-07,Sunday,September,5h 43m,114
ACT001346,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-08,Monday,September,5h 36m,112
ACT001347,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-09,Tuesday,September,4h 3m,48
ACT001348,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-10,Wednesday,September,1h 28m,29
ACT001349,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-11,Thursday,September,1h 44m,34
ACT001350,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-12,Friday,September,0h 44m,11
ACT001351,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-13,Saturday,September,3h 42m,55
ACT001352,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-14,Sunday,September,2h 10m,26
ACT001353,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-15,Monday,September,2h 3m,41
ACT001354,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-16,Tuesday,September,0h 36m,7
ACT001355,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-17,Wednesday,September,3h 16m,39
ACT001356,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-18,Thursday,September,4h 43m,56
ACT001357,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-19,Friday,September,3h 13m,38
ACT001358,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-20,Saturday,September,1h 56m,29
ACT001359,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-21,Sunday,September,1h 37m,19
ACT001360,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-22,Monday,September,1h 23m,27
ACT001361,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-23,Tuesday,September,0h 42m,14
ACT001362,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-24,Wednesday,September,4h 53m,97
ACT001363,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-25,Thursday,September,1h 8m,17
ACT001364,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-26,Friday,September,5h 17m,105
ACT001365,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-27,Saturday,September,0h 28m,9
ACT001366,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-28,Sunday,September,1h 40m,20
ACT001367,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-29,Monday,September,3h 57m,59
ACT001368,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-09-30,Tuesday,September,0h 23m,7
ACT001369,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-01,Wednesday,October,5h 55m,88
ACT001370,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-02,Thursday,October,1h 21m,16
ACT001371,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-03,Friday,October,1h 7m,13
ACT001372,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-04,Saturday,October,0h 32m,10
ACT001373,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-05,Sunday,October,0h 36m,12
ACT001374,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-06,Monday,October,1h 49m,21
ACT001375,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-07,Tuesday,October,2h 53m,43
ACT001376,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-08,Wednesday,October,1h 6m,22
ACT001377,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-09,Thursday,October,0h 47m,15
ACT001378,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-10,Friday,October,4h 43m,70
ACT001379,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-11,Saturday,October,2h 53m,34
ACT001380,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-12,Sunday,October,5h 16m,63
ACT001381,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-13,Monday,October,0h 24m,4
ACT001382,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-14,Tuesday,October,0h 27m,6
ACT001383,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-15,Wednesday,October,5h 23m,107
ACT001384,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-16,Thursday,October,4h 38m,55
ACT001385,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-17,Friday,October,2h 29m,37
ACT001386,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-18,Saturday,October,5h 25m,108
ACT001387,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-19,Sunday,October,4h 3m,81
ACT001388,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-20,Monday,October,0h 31m,6
ACT001389,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-21,Tuesday,October,3h 41m,55
ACT001390,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-22,Wednesday,October,1h 55m,28
ACT001391,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-23,Thursday,October,5h 55m,71
ACT001392,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-24,Friday,October,3h 47m,45
ACT001393,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-25,Saturday,October,0h 19m,3
ACT001394,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-26,Sunday,October,0h 56m,18
ACT001395,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-27,Monday,October,0h 56m,18
ACT001396,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-28,Tuesday,October,1h 19m,15
ACT001397,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-29,Wednesday,October,4h 41m,93
ACT001398,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-30,Thursday,October,3h 59m,79
ACT001399,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-10-31,Friday,October,5h 31m,66
ACT001400,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-01,Saturday,November,1h 34m,31
ACT001401,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-02,Sunday,November,5h 33m,66
ACT001402,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-03,Monday,November,5h 53m,70
ACT001403,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-04,Tuesday,November,3h 56m,47
ACT001404,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-05,Wednesday,November,1h 53m,37
ACT001405,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-06,Thursday,November,2h 56m,44
ACT001406,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-07,Friday,November,5h 34m,111
ACT001407,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-08,Saturday,November,5h 13m,104
ACT001408,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-09,Sunday,November,4h 46m,71
ACT001409,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-10,Monday,November,5h 28m,82
ACT001410,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-11,Tuesday,November,5h 47m,86
ACT001411,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-12,Wednesday,November,3h 8m,47
ACT001412,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-13,Thursday,November,3h 6m,37
ACT001413,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-14,Friday,November,4h 56m,59
ACT001414,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-15,Saturday,November,1h 12m,24
ACT001415,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-16,Sunday,November,2h 18m,46
ACT001416,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-17,Monday,November,0h 12m,3
ACT001417,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-18,Tuesday,November,2h 12m,33
ACT001418,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-19,Wednesday,November,4h 3m,48
ACT001419,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-20,Thursday,November,1h 30m,18
ACT001420,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-21,Friday,November,1h 26m,28
ACT001421,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-22,Saturday,November,2h 42m,54
ACT001422,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-23,Sunday,November,0h 32m,8
ACT001423,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-24,Monday,November,2h 40m,40
ACT001424,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-25,Tuesday,November,5h 36m,112
ACT001425,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-26,Wednesday,November,1h 52m,37
ACT001426,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-27,Thursday,November,2h 52m,34
ACT001427,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-28,Friday,November,3h 31m,42
ACT001428,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-29,Saturday,November,0h 53m,17
ACT001429,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-11-30,Sunday,November,4h 53m,73
ACT001430,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-12-01,Monday,December,0h 37m,7
ACT001431,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-12-02,Tuesday,December,4h 22m,87
ACT001432,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-12-03,Wednesday,December,0h 39m,7
ACT001433,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-12-04,Thursday,December,2h 29m,37
ACT001434,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-12-05,Friday,December,1h 49m,27
ACT001435,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-12-06,Saturday,December,0h 31m,10
ACT001436,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-12-07,Sunday,December,0h 16m,3
ACT001437,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-12-08,Monday,December,4h 15m,51
ACT001438,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-12-09,Tuesday,December,0h 28m,7
ACT001439,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-12-10,Wednesday,December,0h 54m,13
ACT001440,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-12-11,Thursday,December,5h 42m,114
ACT001441,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-12-12,Friday,December,3h 53m,58
ACT001442,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-12-13,Saturday,December,4h 30m,54
ACT001443,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-12-14,Sunday,December,3h 41m,55
ACT001444,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-12-15,Monday,December,5h 59m,71
ACT001445,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-12-16,Tuesday,December,5h 49m,69
ACT001446,U004,Harshit,Sharma,Male,harshit.sharma@gmail.com,2022-01-11,Delhi,Premium,2025-12-17,Wednesday,December,0h 42m,8
